"","ad.vidid","ad_view"
"5558","VID_2260",59
"5559","VID_842",74
"5560","VID_7730",70
"5561","VID_10325",30
"5562","VID_12079",17
"5563","VID_5210",80
"5564","VID_10779",71
"5565","VID_12555",-48
"5566","VID_14233",56
"5567","VID_1822",31
"5568","VID_23380",28
"5569","VID_21764",29
"5570","VID_23308",21
"5571","VID_11288",36
"5572","VID_21586",4
"5573","VID_6925",46
"5574","VID_11059",39
"5575","VID_10397",27
"5576","VID_17706",65
"5577","VID_17635",54
"5578","VID_19282",48
"5579","VID_7523",65
"5580","VID_23214",38
"5581","VID_21680",23
"5582","VID_5476",25
"5583","VID_16020",16
"5584","VID_5963",72
"5585","VID_2789",25
"5586","VID_4186",61
"5587","VID_13026",51
"5588","VID_21775",70
"5589","VID_5493",21
"5590","VID_13211",24
"5591","VID_9669",15
"5592","VID_8914",18
"5593","VID_7876",45
"5594","VID_22125",36
"5595","VID_11308",51
"5596","VID_4985",21
"5597","VID_9027",-20
"5598","VID_1451",57
"5599","VID_20102",11
"5600","VID_8725",36
"5601","VID_5393",52
"5602","VID_22363",17
"5603","VID_21165",34
"5604","VID_17968",59
"5605","VID_3788",76
"5606","VID_11947",78
"5607","VID_5124",11
"5608","VID_21474",20
"5609","VID_22000",74
"5610","VID_3450",50
"5611","VID_15724",76
"5612","VID_8581",32
"5613","VID_7204",60
"5614","VID_14200",41
"5615","VID_13534",27
"5616","VID_2913",77
"5617","VID_17416",-13
"5618","VID_646",40
"5619","VID_16846",54
"5620","VID_14857",63
"5621","VID_14101",50
"5622","VID_23093",33
"5623","VID_11770",18
"5624","VID_20305",43
"5625","VID_2905",79
"5626","VID_6779",71
"5627","VID_21691",80
"5628","VID_18006",78
"5629","VID_20018",-2
"5630","VID_4590",77
"5631","VID_10598",-37
"5632","VID_4696",47
"5633","VID_1837",64
"5634","VID_10846",75
"5635","VID_2843",45
"5636","VID_12191",43
"5637","VID_14072",69
"5638","VID_11667",62
"5639","VID_7825",73
"5640","VID_15153",69
"5641","VID_1584",36
"5642","VID_4975",49
"5643","VID_9691",-20
"5644","VID_4721",74
"5645","VID_21155",50
"5646","VID_16547",-46
"5647","VID_4483",75
"5648","VID_17455",79
"5649","VID_11509",29
"5650","VID_17842",67
"5651","VID_12545",36
"5652","VID_5909",20
"5653","VID_6834",34
"5654","VID_7961",62
"5655","VID_4065",17
"5656","VID_5187",68
"5657","VID_21335",41
"5658","VID_21882",27
"5659","VID_4181",41
"5660","VID_2543",35
"5661","VID_8102",26
"5662","VID_20978",1
"5663","VID_14562",32
"5664","VID_16024",14
"5665","VID_11289",74
"5666","VID_16147",-9
"5667","VID_22294",27
"5668","VID_22066",66
"5669","VID_145",63
"5670","VID_3332",63
"5671","VID_14907",71
"5672","VID_20434",33
"5673","VID_13821",28
"5674","VID_9018",62
"5675","VID_20375",78
"5676","VID_7129",63
"5677","VID_21285",67
"5678","VID_17905",41
"5679","VID_8870",14
"5680","VID_5419",42
"5681","VID_17489",75
"5682","VID_8279",68
"5683","VID_15409",54
"5684","VID_12316",60
"5685","VID_23028",77
"5686","VID_22861",52
"5687","VID_18640",80
"5688","VID_4791",64
"5689","VID_17643",49
"5690","VID_8960",41
"5691","VID_17277",61
"5692","VID_1142",18
"5693","VID_2291",13
"5694","VID_18073",47
"5695","VID_6471",56
"5696","VID_11220",23
"5697","VID_9640",75
"5698","VID_12639",35
"5699","VID_22381",63
"5700","VID_2645",25
"5701","VID_8845",58
"5702","VID_15276",46
"5703","VID_22021",15
"5704","VID_693",41
"5705","VID_12970",78
"5706","VID_5248",50
"5707","VID_9509",78
"5708","VID_16555",5
"5709","VID_10571",17
"5710","VID_2731",73
"5711","VID_15444",53
"5712","VID_6421",34
"5713","VID_13557",69
"5714","VID_8773",14
"5715","VID_6701",40
"5716","VID_18406",73
"5717","VID_8785",24
"5718","VID_16124",-25
"5719","VID_3871",71
"5720","VID_20408",66
"5721","VID_12905",37
"5722","VID_6783",29
"5723","VID_2339",3
"5724","VID_1215",9
"5725","VID_14010",13
"5726","VID_481",20
"5727","VID_8129",6
"5728","VID_21034",75
"5729","VID_12912",57
"5730","VID_12209",9
"5731","VID_20966",-14
"5732","VID_6999",3
"5733","VID_13988",62
"5734","VID_18646",18
"5735","VID_3617",1
"5736","VID_4820",-40
"5737","VID_8415",-13
"5738","VID_20736",48
"5739","VID_92",24
"5740","VID_6411",11
"5741","VID_20019",39
"5742","VID_9461",14
"5743","VID_1666",42
"5744","VID_12581",66
"5745","VID_987",34
"5746","VID_4873",11
"5747","VID_547",9
"5748","VID_9975",38
"5749","VID_14877",13
"5750","VID_23059",8
"5751","VID_19413",41
"5752","VID_23016",37
"5753","VID_13635",82
"5754","VID_2440",2
"5755","VID_3725",10
"5756","VID_8416",-62
"5757","VID_3486",27
"5758","VID_3905",54
"5759","VID_20728",47
"5760","VID_11643",55
"5761","VID_8171",15
"5762","VID_3239",37
"5763","VID_22342",46
"5764","VID_12478",81
"5765","VID_16335",79
"5766","VID_3923",46
"5767","VID_15545",78
"5768","VID_19955",58
"5769","VID_956",45
"5770","VID_9170",49
"5771","VID_22750",57
"5772","VID_23002",38
"5773","VID_19277",49
"5774","VID_15369",72
"5775","VID_16786",12
"5776","VID_17733",74
"5777","VID_16297",21
"5778","VID_19",29
"5779","VID_9714",75
"5780","VID_14328",42
"5781","VID_18332",42
"5782","VID_7034",-16
"5783","VID_5570",63
"5784","VID_13201",79
"5785","VID_11911",73
"5786","VID_6722",75
"5787","VID_21949",48
"5788","VID_17100",-5
"5789","VID_7615",62
"5790","VID_21098",16
"5791","VID_15697",-20
"5792","VID_4040",68
"5793","VID_20235",73
"5794","VID_13677",66
"5795","VID_22847",56
"5796","VID_391",59
"5797","VID_4932",31
"5798","VID_4042",56
"5799","VID_13449",15
"5800","VID_19078",26
"5801","VID_1999",76
"5802","VID_21860",67
"5803","VID_7758",61
"5804","VID_22131",69
"5805","VID_14491",22
"5806","VID_11950",44
"5807","VID_1064",12
"5808","VID_23433",66
"5809","VID_12277",66
"5810","VID_6882",61
"5811","VID_12448",75
"5812","VID_18150",64
"5813","VID_22183",69
"5814","VID_12255",33
"5815","VID_4358",17
"5816","VID_12107",39
"5817","VID_12672",16
"5818","VID_23108",37
"5819","VID_355",15
"5820","VID_4246",28
"5821","VID_22760",27
"5822","VID_9745",78
"5823","VID_19886",74
"5824","VID_8039",72
"5825","VID_13771",65
"5826","VID_13281",71
"5827","VID_5495",39
"5828","VID_7198",56
"5829","VID_20048",19
"5830","VID_18947",79
"5831","VID_22570",35
"5832","VID_8084",55
"5833","VID_6151",37
"5834","VID_12233",23
"5835","VID_1341",59
"5836","VID_98",64
"5837","VID_8450",38
"5838","VID_18591",55
"5839","VID_18125",9
"5840","VID_13043",-40
"5841","VID_22636",77
"5842","VID_19837",11
"5843","VID_9217",68
"5844","VID_13984",72
"5845","VID_13437",80
"5846","VID_6975",57
"5847","VID_11753",32
"5848","VID_6243",23
"5849","VID_11689",41
"5850","VID_789",28
"5851","VID_8207",-9
"5852","VID_9930",58
"5853","VID_17221",56
"5854","VID_13516",28
"5855","VID_8226",55
"5856","VID_6257",55
"5857","VID_23751",20
"5858","VID_20791",46
"5859","VID_18157",43
"5860","VID_3519",44
"5861","VID_14773",51
"5862","VID_18095",45
"5863","VID_17158",75
"5864","VID_7365",79
"5865","VID_3391",30
"5866","VID_19185",36
"5867","VID_15272",62
"5868","VID_1241",27
"5869","VID_15732",-43
"5870","VID_11170",70
"5871","VID_1596",73
"5872","VID_21693",59
"5873","VID_10002",57
"5874","VID_1067",26
"5875","VID_1943",12
"5876","VID_4010",34
"5877","VID_16636",40
"5878","VID_21601",63
"5879","VID_10452",29
"5880","VID_15893",49
"5881","VID_20288",53
"5882","VID_6428",16
"5883","VID_9707",70
"5884","VID_1055",30
"5885","VID_17699",40
"5886","VID_3276",16
"5887","VID_10743",75
"5888","VID_7123",58
"5889","VID_15214",41
"5890","VID_8968",36
"5891","VID_10050",43
"5892","VID_18840",17
"5893","VID_14891",35
"5894","VID_21157",68
"5895","VID_19703",36
"5896","VID_12460",71
"5897","VID_20800",-5
"5898","VID_11996",50
"5899","VID_2636",40
"5900","VID_20195",60
"5901","VID_1536",70
"5902","VID_19404",9
"5903","VID_18903",12
"5904","VID_6284",42
"5905","VID_2180",59
"5906","VID_11755",7
"5907","VID_11834",57
"5908","VID_16231",25
"5909","VID_7444",13
"5910","VID_21995",76
"5911","VID_16899",16
"5912","VID_4305",70
"5913","VID_12767",27
"5914","VID_15483",79
"5915","VID_9841",76
"5916","VID_12883",56
"5917","VID_4971",-9
"5918","VID_15040",33
"5919","VID_17252",51
"5920","VID_11204",50
"5921","VID_2528",12
"5922","VID_2176",63
"5923","VID_12896",14
"5924","VID_6423",20
"5925","VID_13726",61
"5926","VID_15048",55
"5927","VID_5992",38
"5928","VID_21413",16
"5929","VID_21392",42
"5930","VID_9068",2
"5931","VID_1422",34
"5932","VID_13096",80
"5933","VID_22465",39
"5934","VID_23122",59
"5935","VID_15438",13
"5936","VID_14784",33
"5937","VID_2966",52
"5938","VID_22915",14
"5939","VID_8335",57
"5940","VID_20009",-4
"5941","VID_17514",16
"5942","VID_4264",52
"5943","VID_8710",8
"5944","VID_16148",55
"5945","VID_1478",40
"5946","VID_2306",63
"5947","VID_18523",19
"5948","VID_14360",54
"5949","VID_21511",13
"5950","VID_22844",11
"5951","VID_3331",60
"5952","VID_1849",51
"5953","VID_9644",75
"5954","VID_4837",73
"5955","VID_6656",40
"5956","VID_8605",78
"5957","VID_2504",-16
"5958","VID_10313",35
"5959","VID_23377",45
"5960","VID_19717",18
"5961","VID_17339",79
"5962","VID_13263",32
"5963","VID_372",27
"5964","VID_11504",64
"5965","VID_15322",7
"5966","VID_5211",61
"5967","VID_16431",29
"5968","VID_10800",14
"5969","VID_1928",19
"5970","VID_18352",41
"5971","VID_21173",71
"5972","VID_18651",44
"5973","VID_13041",0
"5974","VID_16255",47
"5975","VID_14045",-5
"5976","VID_15832",35
"5977","VID_7662",35
"5978","VID_15358",50
"5979","VID_22848",37
"5980","VID_9218",52
"5981","VID_6971",30
"5982","VID_21655",38
"5983","VID_2376",68
"5984","VID_198",35
"5985","VID_1792",74
"5986","VID_14301",65
"5987","VID_23321",46
"5988","VID_4321",75
"5989","VID_16531",-52
"5990","VID_20177",30
"5991","VID_8666",79
"5992","VID_4658",70
"5993","VID_21710",27
"5994","VID_794",62
"5995","VID_858",11
"5996","VID_8562",77
"5997","VID_18372",64
"5998","VID_8247",30
"5999","VID_19567",51
"6000","VID_18705",80
"6001","VID_8254",49
"6002","VID_19231",61
"6003","VID_6682",45
"6004","VID_16577",68
"6005","VID_13223",14
"6006","VID_22654",11
"6007","VID_18366",21
"6008","VID_1447",46
"6009","VID_11320",68
"6010","VID_8271",28
"6011","VID_8642",77
"6012","VID_12741",61
"6013","VID_19830",21
"6014","VID_7955",74
"6015","VID_345",44
"6016","VID_4911",73
"6017","VID_3416",33
"6018","VID_22539",78
"6019","VID_8390",-27
"6020","VID_15756",-15
"6021","VID_22415",44
"6022","VID_9494",75
"6023","VID_14199",38
"6024","VID_6142",70
"6025","VID_6684",79
"6026","VID_17663",50
"6027","VID_19477",15
"6028","VID_21741",61
"6029","VID_5307",24
"6030","VID_11134",21
"6031","VID_12317",71
"6032","VID_17732",53
"6033","VID_469",43
"6034","VID_11163",69
"6035","VID_18245",30
"6036","VID_2153",46
"6037","VID_10495",64
"6038","VID_21002",21
"6039","VID_21284",74
"6040","VID_6717",75
"6041","VID_20625",-230
"6042","VID_14738",13
"6043","VID_13496",63
"6044","VID_776",23
"6045","VID_15356",63
"6046","VID_19523",23
"6047","VID_1260",52
"6048","VID_3669",60
"6049","VID_13814",52
"6050","VID_22985",4
"6051","VID_17347",44
"6052","VID_2445",2
"6053","VID_15546",2
"6054","VID_13690",18
"6055","VID_7695",25
"6056","VID_8698",26
"6057","VID_1734",56
"6058","VID_12054",31
"6059","VID_12077",25
"6060","VID_11877",26
"6061","VID_14346",37
"6062","VID_22859",10
"6063","VID_18171",19
"6064","VID_6056",45
"6065","VID_23",24
"6066","VID_16995",38
"6067","VID_3675",71
"6068","VID_15712",-31
"6069","VID_14876",9
"6070","VID_15311",16
"6071","VID_10063",34
"6072","VID_3325",20
"6073","VID_21505",28
"6074","VID_6740",26
"6075","VID_7423",5
"6076","VID_6031",53
"6077","VID_19432",12
"6078","VID_13927",68
"6079","VID_19148",55
"6080","VID_1633",28
"6081","VID_6960",61
"6082","VID_15782",-34
"6083","VID_9885",30
"6084","VID_4964",70
"6085","VID_1028",53
"6086","VID_18823",61
"6087","VID_6402",33
"6088","VID_10820",31
"6089","VID_2459",70
"6090","VID_5972",21
"6091","VID_8662",75
"6092","VID_1120",36
"6093","VID_20963",-1
"6094","VID_3819",72
"6095","VID_16462",50
"6096","VID_21625",74
"6097","VID_5778",71
"6098","VID_23398",68
"6099","VID_14988",22
"6100","VID_12493",58
"6101","VID_22121",51
"6102","VID_7491",55
"6103","VID_17630",73
"6104","VID_17285",32
"6105","VID_11704",57
"6106","VID_3365",7
"6107","VID_6964",19
"6108","VID_717",13
"6109","VID_2473",19
"6110","VID_3495",14
"6111","VID_3316",12
"6112","VID_15796",74
"6113","VID_16469",82
"6114","VID_17343",45
"6115","VID_13456",37
"6116","VID_5004",58
"6117","VID_18271",21
"6118","VID_11172",75
"6119","VID_7396",60
"6120","VID_16860",24
"6121","VID_14001",12
"6122","VID_7692",39
"6123","VID_21759",56
"6124","VID_12626",14
"6125","VID_21365",66
"6126","VID_8532",25
"6127","VID_8938",56
"6128","VID_9336",30
"6129","VID_21746",27
"6130","VID_13118",23
"6131","VID_3785",26
"6132","VID_4853",38
"6133","VID_22834",33
"6134","VID_14847",76
"6135","VID_10739",77
"6136","VID_10350",17
"6137","VID_17201",72
"6138","VID_6511",22
"6139","VID_9110",75
"6140","VID_19685",72
"6141","VID_15937",2
"6142","VID_12313",39
"6143","VID_9544",76
"6144","VID_18710",78
"6145","VID_960",62
"6146","VID_21647",61
"6147","VID_18583",46
"6148","VID_17629",51
"6149","VID_10394",58
"6150","VID_11449",34
"6151","VID_2624",23
"6152","VID_10449",20
"6153","VID_6929",22
"6154","VID_1828",64
"6155","VID_16532",-54
"6156","VID_1229",49
"6157","VID_7989",74
"6158","VID_11165",75
"6159","VID_15353",62
"6160","VID_14120",68
"6161","VID_16126",80
"6162","VID_15597",29
"6163","VID_23366",44
"6164","VID_4015",-7
"6165","VID_5685",45
"6166","VID_7352",22
"6167","VID_17196",75
"6168","VID_18503",67
"6169","VID_20930",38
"6170","VID_12954",80
"6171","VID_8561",38
"6172","VID_8414",-15
"6173","VID_16507",53
"6174","VID_3806",-16
"6175","VID_1088",20
"6176","VID_20257",56
"6177","VID_12023",51
"6178","VID_10680",77
"6179","VID_11458",32
"6180","VID_1652",38
"6181","VID_22257",15
"6182","VID_19525",79
"6183","VID_5329",77
"6184","VID_14047",6
"6185","VID_15909",56
"6186","VID_22501",54
"6187","VID_15486",-39
"6188","VID_21796",24
"6189","VID_16526",18
"6190","VID_8496",73
"6191","VID_14577",68
"6192","VID_19280",74
"6193","VID_2580",39
"6194","VID_21330",71
"6195","VID_13495",72
"6196","VID_10875",36
"6197","VID_3377",25
"6198","VID_11569",58
"6199","VID_7836",46
"6200","VID_19623",15
"6201","VID_9449",65
"6202","VID_22312",37
"6203","VID_8025",62
"6204","VID_8991",14
"6205","VID_6564",20
"6206","VID_14750",77
"6207","VID_11548",52
"6208","VID_22574",12
"6209","VID_21037",41
"6210","VID_13157",60
"6211","VID_120",69
"6212","VID_10183",82
"6213","VID_22419",51
"6214","VID_7851",61
"6215","VID_21389",35
"6216","VID_15316",50
"6217","VID_14140",55
"6218","VID_22818",60
"6219","VID_729",73
"6220","VID_9334",60
"6221","VID_18805",62
"6222","VID_19543",39
"6223","VID_20686",44
"6224","VID_1253",21
"6225","VID_2186",72
"6226","VID_4858",58
"6227","VID_2671",71
"6228","VID_3328",59
"6229","VID_7107",60
"6230","VID_4159",29
"6231","VID_12587",42
"6232","VID_9820",75
"6233","VID_12797",77
"6234","VID_13228",12
"6235","VID_16652",30
"6236","VID_15081",58
"6237","VID_5966",55
"6238","VID_694",11
"6239","VID_23068",82
"6240","VID_9868",31
"6241","VID_6174",28
"6242","VID_13012",47
"6243","VID_10664",75
"6244","VID_18019",52
"6245","VID_22984",73
"6246","VID_8154",-11
"6247","VID_19990",-4
"6248","VID_17901",67
"6249","VID_17041",43
"6250","VID_9828",80
"6251","VID_23740",19
"6252","VID_19412",58
"6253","VID_17039",16
"6254","VID_8706",48
"6255","VID_7394",68
"6256","VID_14134",64
"6257","VID_5890",28
"6258","VID_14399",18
"6259","VID_7827",24
"6260","VID_20442",-30
"6261","VID_2500",6
"6262","VID_21816",43
"6263","VID_4216",43
"6264","VID_100",30
"6265","VID_22926",50
"6266","VID_8999",54
"6267","VID_7691",55
"6268","VID_20827",61
"6269","VID_4087",10
"6270","VID_8657",48
"6271","VID_9619",75
"6272","VID_21740",55
"6273","VID_20247",39
"6274","VID_23181",63
"6275","VID_18828",72
"6276","VID_5676",59
"6277","VID_22701",16
"6278","VID_7679",71
"6279","VID_228",62
"6280","VID_19112",74
"6281","VID_14634",58
"6282","VID_3930",67
"6283","VID_11671",48
"6284","VID_2092",58
"6285","VID_1977",77
"6286","VID_18959",78
"6287","VID_22666",-23
"6288","VID_8783",47
"6289","VID_1186",63
"6290","VID_16475",60
"6291","VID_17367",24
"6292","VID_16988",15
"6293","VID_17835",38
"6294","VID_890",69
"6295","VID_4957",11
"6296","VID_8697",11
"6297","VID_1939",73
"6298","VID_12862",27
"6299","VID_10572",27
"6300","VID_1892",64
"6301","VID_14055",61
"6302","VID_1365",52
"6303","VID_5384",59
"6304","VID_22476",-5
"6305","VID_8200",-4
"6306","VID_18925",71
"6307","VID_20114",53
"6308","VID_1063",33
"6309","VID_14279",37
"6310","VID_19973",63
"6311","VID_4045",64
"6312","VID_20569",43
"6313","VID_22752",56
"6314","VID_6962",66
"6315","VID_2903",78
"6316","VID_18510",28
"6317","VID_19949",18
"6318","VID_19286",74
"6319","VID_5943",69
"6320","VID_12941",43
"6321","VID_11090",28
"6322","VID_5683",2
"6323","VID_17231",26
"6324","VID_10534",59
"6325","VID_337",27
"6326","VID_18156",3
"6327","VID_7596",54
"6328","VID_12149",29
"6329","VID_2797",54
"6330","VID_13125",67
"6331","VID_12749",46
"6332","VID_18413",63
"6333","VID_17214",26
"6334","VID_6883",24
"6335","VID_16992",26
"6336","VID_18236",69
"6337","VID_11550",62
"6338","VID_13491",22
"6339","VID_12350",31
"6340","VID_22754",58
"6341","VID_14377",41
"6342","VID_16912",54
"6343","VID_1558",59
"6344","VID_13598",17
"6345","VID_668",34
"6346","VID_1092",24
"6347","VID_15185",50
"6348","VID_18649",62
"6349","VID_1434",67
"6350","VID_208",55
"6351","VID_7343",69
"6352","VID_18539",21
"6353","VID_8411",0
"6354","VID_24",55
"6355","VID_20761",25
"6356","VID_17662",54
"6357","VID_13081",69
"6358","VID_12716",64
"6359","VID_21060",79
"6360","VID_17592",20
"6361","VID_15020",57
"6362","VID_15647",45
"6363","VID_15923",67
"6364","VID_4144",40
"6365","VID_1540",21
"6366","VID_13704",64
"6367","VID_1480",55
"6368","VID_10095",12
"6369","VID_2405",21
"6370","VID_8124",44
"6371","VID_23317",41
"6372","VID_15423",59
"6373","VID_13716",15
"6374","VID_9902",76
"6375","VID_12130",24
"6376","VID_7658",78
"6377","VID_15362",78
"6378","VID_7339",53
"6379","VID_5374",28
"6380","VID_4049",17
"6381","VID_3944",33
"6382","VID_12959",58
"6383","VID_4276",36
"6384","VID_8731",49
"6385","VID_4551",41
"6386","VID_336",34
"6387","VID_12703",64
"6388","VID_3608",63
"6389","VID_17422",26
"6390","VID_2946",41
